rule_d,word_d,pos_d,rule_d,words_m,poss_m,word_h,pos_h,special,order,rules_h,rules_am
FOREIGN,микромир,noun,,микро,glroot,мир,noun,,1;0,,
FOREIGN,микровзрыв,noun,,микро,glroot,взрыв,noun,,1;0,,
FOREIGN,микроэлектродвигатель,noun,,микро,glroot,электродвигатель,noun,,1;0,,
FOREIGN,микрорецензия,noun,,микро,glroot,рецензия,noun,,1;0,,
FOREIGN,мини-юбка,noun,,мини,glroot,юбка,noun,,1;0,,
FOREIGN,мини-партия,noun,,мини,glroot,партия,noun,,1;0,,
FOREIGN,мини-футбол,noun,,мини,glroot,футбол,noun,,1;0,,
FOREIGN,мини-басня,noun,,мини,glroot,басня,noun,,1;0,,
FOREIGN,монокультура,noun,,моно,glroot,культура,noun,,1;0,,
FOREIGN,моноволокно,noun,,моно,glroot,волокно,noun,,1;0,,
FOREIGN,монорельс,noun,,моно,glroot,рельс,noun,,1;0,,
FOREIGN,неогегельянство,noun,,нео,glroot,гегельянство,noun,,1;0,,
FOREIGN,неореализм,noun,,нео,glroot,реализм,noun,,1;0,,
FOREIGN,неоколониализм,noun,,нео,glroot,колониализм,noun,,1;0,,
FOREIGN,неокапитализм,noun,,нео,glroot,капитализм,noun,,1;0,,
FOREIGN,неонацизм,noun,,нео,glroot,нацизм,noun,,1;0,,
FOREIGN,неомещанин,noun,,нео,glroot,мещанин,noun,,1;0,,
FOREIGN,невропатология,noun,,невро,glroot,патология,noun,,1;0,,
FOREIGN,невросклероз,noun,,невро,glroot,склероз,noun,,1;0,,
FOREIGN,нейроанатомия,noun,,нейро,glroot,анатомия,noun,,1;0,,
FOREIGN,нейрохирургия,noun,,нейро,glroot,хирургия,noun,,1;0,,
FOREIGN,нитролак,noun,,нитро,glroot,лак,noun,,1;0,,
FOREIGN,нитрокраска,noun,,нитро,glroot,краска,noun,,1;0,,
FOREIGN,нитробактерии,noun,,нитро,glroot,бактерии,noun,,1;0,,
FOREIGN,поливитамин,noun,,поли,glroot,витамин,noun,,1;0,,
FOREIGN,полиметалл,noun,,поли,glroot,металл,noun,,1;0,,
FOREIGN,полиэкран,noun,,поли,glroot,экран,noun,,1;0,,
FOREIGN,псевдонаука,noun,,псевдо,glroot,наука,noun,,1;0,,
FOREIGN,псевдоготика,noun,,псевдо,glroot,готика,noun,,1;0,,
FOREIGN,псевдоклассицизм,noun,,псевдо,glroot,классицизм,noun,,1;0,,
FOREIGN,псевдокислота,noun,,псевдо,glroot,кислота,noun,,1;0,,
FOREIGN,псевдоноватор,noun,,псевдо,glroot,новатор,noun,,1;0,,
FOREIGN,псевдопрогресс,noun,,псевдо,glroot,прогресс,noun,,1;0,,
FOREIGN,псевдохудожник,noun,,псевдо,glroot,художник,noun,,1;0,,
FOREIGN,телеуправление,noun,,теле,glroot,управление,noun,,1;0,,
FOREIGN,телеконтроль,noun,,теле,glroot,контроль,noun,,1;0,,
FOREIGN,телефото,noun,,теле,glroot,фото,noun,,1;0,,
FOREIGN,фотохимия,noun,,фото,glroot,химия,noun,,1;0,,
FOREIGN,фотосинтез,noun,,фото,glroot,синтез,noun,,1;0,,
FOREIGN,фотопреобразователь,noun,,фото,glroot,преобразователь,noun,,1;0,,
FOREIGN,хромолитография,noun,,хромо,glroot,литография,noun,,1;0,,
FOREIGN,хроморетушер,noun,,хромо,glroot,ретушер,noun,,1;0,,
FOREIGN,километр,noun,,кило,glroot,метр,noun,,1;0,,
FOREIGN,килограмм,noun,,кило,glroot,грамм,noun,,1;0,,
FOREIGN,дециметр,noun,,деци,glroot,метр,noun,,1;0,,
FOREIGN,децилитр,noun,,деци,glroot,литр,noun,,1;0,,
FOREIGN,сантиметр,noun,,санти,glroot,метр,noun,,1;0,,
FOREIGN,сантиграмм,noun,,санти,glroot,грамм,noun,,1;0,,
FOREIGN,миллиметр,noun,,милли,glroot,метр,noun,,1;0,,
FOREIGN,миллиграмм,noun,,милли,glroot,грамм,noun,,1;0,,
FOREIGN,микровольт,noun,,микро,glroot,вольт,noun,,1;0,,
FOREIGN,микрорентген,noun,,микро,glroot,рентген,noun,,1;0,,
FOREIGN,мегатонна,noun,,мега,glroot,тонна,noun,,1;0,,
FOREIGN,мегагерц,noun,,мега,glroot,герц,noun,,1;0,,
FOREIGN,стратонавт,noun,,страто,glroot,навт,glroot,,1;0,,
FOREIGN,стратостат,noun,,страто,glroot,стат,glroot,,1;0,,
FOREIGN,арифмометр,noun,,арифмо,glroot,метр,glroot,,1;0,,
FOREIGN,арифмограф,noun,,арифмо,glroot,граф,glroot,,1;0,,
FOREIGN,наркоман,noun,,нарко,glroot,ман,glroot,,1;0,,
FOREIGN,вертодром,noun,,верто,glroot,дром,glroot,,1;0,,
FOREIGN,диапорама,noun,,диапо,glroot,рама,glroot,,1;0,,
FOREIGN,русофил,noun,,русо,glroot,фил,glroot,,1;0,,
FOREIGN,англоман,noun,,англо,glroot,ман,glroot,,1;0,,
FOREIGN,социолог,noun,,социо,glroot,лог,glroot,,1;0,,
FOREIGN,криминолог,noun,,кримино,glroot,лог,glroot,,1;0,,
FOREIGN,аллерголог,noun,,аллерго,glroot,лог,glroot,,1;0,,
FOREIGN,иммунолог,noun,,иммуно,glroot,лог,glroot,,1;0,,
FOREIGN,технолог,noun,,техно,glroot,лог,glroot,,1;0,,
FOREIGN,акванавт,noun,,аква,glroot,навт,glroot,,1;0,,
FOREIGN,аквамобиль,noun,,аква,glroot,мобиль,glroot,,1;0,,
FOREIGN,антрополог,noun,,антропо,glroot,лог,glroot,,1;0,,
FOREIGN,антропометр,noun,,антропо,glroot,метр,glroot,,1;0,,
FOREIGN,библиофил,noun,,библио,glroot,фил,glroot,,1;0,,
FOREIGN,библиограф,noun,,библио,glroot,граф,glroot,,1;0,,
FOREIGN,библиотека,noun,,библио,glroot,тека,glroot,,1;0,,
FOREIGN,графолог,noun,,графо,glroot,лог,glroot,,1;0,,
FOREIGN,графоман,noun,,графо,glroot,ман,glroot,,1;0,,
FOREIGN,кардиолог,noun,,кардио,glroot,лог,glroot,,1;0,,
FOREIGN,кардиограмма,noun,,кардио,glroot,грамма,glroot,,1;0,,
FOREIGN,типография,noun,,типо,glroot,графия,glroot,,1;0,,
FOREIGN,троллейбус,noun,,троллей,glroot,бус,glroot,,1;0,,
FOREIGN,троллейкар,noun,,троллей,glroot,кар,glroot,,1;0,,
FOREIGN,фонотека,noun,,фоно,glroot,тека,glroot,,1;0,,
FOREIGN,фонолог,noun,,фоно,glroot,лог,glroot,,1;0,,
FOREIGN,хронограф,noun,,хроно,glroot,граф,glroot,,1;0,,
FOREIGN,хронометр,noun,,хроно,glroot,метр,glroot,,1;0,,
FOREIGN,текстолог,noun,,текст,noun,лог,glroot,,1;0,,
FOREIGN,психолог,noun,,психо,glroot,лог,glroot,,1;0,,
FOREIGN,египтолог,noun,,Египет,prop,лог,glroot,,1;0,,
FOREIGN,вулканолог,noun,,вулкан,noun,лог,glroot,,1;0,,
FOREIGN,библиограф,noun,,библио,glroot,граф,glroot,,1;0,,
FOREIGN,лексикограф,noun,,лексика,noun,граф,glroot,,1;0,,
FOREIGN,гидрограф,noun,,гидро,glroot,граф,glroot,,1;0,,
FOREIGN,типограф,noun,,тип,noun,граф,glroot,,1;0,,
FOREIGN,фонограф,noun,,фоно,glroot,граф,glroot,,1;0,,
FOREIGN,барограф,noun,,бар,glroot,граф,glroot,,1;0,,
FOREIGN,сейсмограф,noun,,сейсмо,glroot,граф,glroot,,1;0,,
FOREIGN,цинкограф,noun,,цинк,noun,граф,glroot,,1;0,,
FOREIGN,телеграмма,noun,,теле,glroot,грамма,glroot,,1;0,,
FOREIGN,фонограмма,noun,,фоно,glroot,грамма,glroot,,1;0,,
FOREIGN,радиограмма,noun,,радио,glroot,грамма,glroot,,1;0,,
FOREIGN,сейсмограмма,noun,,сейсмо,glroot,грамма,glroot,,1;0,,
FOREIGN,шифрограмма,noun,,шифр,noun,грамма,glroot,,1;0,,
FOREIGN,рентгенометр,noun,,рентген,noun,метр,glroot,,1;0,,
FOREIGN,таксометр,noun,,такси,noun,метр,glroot,,1;0,,
FOREIGN,калориметр,noun,,калория,noun,метр,glroot,,1;0,,
FOREIGN,микрометр,noun,,микро,glroot,метр,glroot,,1;0,,
FOREIGN,радиометр,noun,,радио,glroot,метр,glroot,,1;0,,
FOREIGN,виброметр,noun,,вибро,glroot,метр,glroot,,1;0,,
FOREIGN,балетоман,noun,,балет,noun,ман,glroot,,1;0,,
FOREIGN,меломан,noun,,мелодия,noun,ман,glroot,,1;0,,
FOREIGN,графоман,noun,,графо,glroot,ман,glroot,,1;0,,
FOREIGN,библиофил,noun,,библио,glroot,фил,glroot,,1;0,,
FOREIGN,славянофил,noun,,славяне,noun,фил,glroot,,1;0,,
FOREIGN,германофил,noun,,Германия,prop,фил,glroot,,1;0,,
FOREIGN,термофил,noun,,термо,glroot,фил,glroot,,1;0,,
FOREIGN,гидрофил,noun,,гидро,glroot,фил,glroot,,1;0,,
FOREIGN,женофоб,noun,,жена,noun,фоб,glroot,,1;0,,
FOREIGN,германофоб,noun,,Германия,prop,фоб,glroot,,1;0,,
FOREIGN,фотофоб,noun,,фото,glroot,фоб,glroot,,1;0,,
FOREIGN,гидрофоб,noun,,гидро,glroot,фоб,glroot,,1;0,,
FOREIGN,телескоп,noun,,теле,glroot,скоп,glroot,,1;0,,
FOREIGN,микроскоп,noun,,микро,glroot,скоп,glroot,,1;0,,
FOREIGN,фильмоскоп,noun,,фильм,noun,скоп,glroot,,1;0,,
FOREIGN,спектроскоп,noun,,спектр,noun,скоп,glroot,,1;0,,
FOREIGN,шароскоп,noun,,шар,noun,скоп,glroot,,1;0,,
FOREIGN,телефон,noun,,теле,glroot,фон,glroot,,1;0,,
FOREIGN,видеофон,noun,,видео,glroot,фон,glroot,,1;0,,
FOREIGN,гидрофон,noun,,гидро,glroot,фон,glroot,,1;0,,
FOREIGN,диктофон,noun,,диктовать,verb,фон,glroot,,1;0,,
FOREIGN,шлемофон,noun,,шлем,noun,фон,glroot,,1;0,,
FOREIGN,астронавт,noun,,астро,glroot,навт,glroot,,1;0,,
FOREIGN,аэронавт,noun,,аэро,glroot,навт,glroot,,1;0,,
FOREIGN,стратонавт,noun,,страто,glroot,навт,glroot,,1;0,,
FOREIGN,космонавт,noun,,космо,glroot,навт,glroot,,1;0,,
FOREIGN,гидронавт,noun,,гидро,glroot,навт,glroot,,1;0,,
FOREIGN,океанавт,noun,,океан,noun,навт,glroot,,1;0,,
FOREIGN,мотодром,noun,,мото,glroot,дром,glroot,,1;0,,
FOREIGN,аэродром,noun,,аэро,glroot,дром,glroot,,1;0,,
FOREIGN,танкодром,noun,,танк,noun,дром,glroot,,1;0,,
FOREIGN,космодром,noun,,космо,glroot,дром,glroot,,1;0,,
FOREIGN,ракетодром,noun,,ракета,noun,дром,glroot,,1;0,,
FOREIGN,вододром,noun,,вода,noun,дром,glroot,,1;0,,
FOREIGN,роликодром,noun,,ролики,noun,дром,glroot,,1;0,,
FOREIGN,аэроплан,noun,,аэро,glroot,план,glroot,,1;0,,
FOREIGN,гидроплан,noun,,гидро,glroot,план,glroot,,1;0,,
FOREIGN,стратоплан,noun,,страто,glroot,план,glroot,,1;0,,
FOREIGN,ракетоплан,noun,,ракета,noun,план,glroot,,1;0,,
FOREIGN,дельтаплан,noun,,дельта,noun,план,glroot,,1;0,,
FOREIGN,аэростат,noun,,аэро,glroot,стат,glroot,,1;0,,
FOREIGN,стратостат,noun,,страто,glroot,стат,glroot,,1;0,,
FOREIGN,гидростат,noun,,гидро,glroot,стат,glroot,,1;0,,
FOREIGN,автобус,noun,,авто,glroot,бус,glroot,,1;0,,
FOREIGN,троллейбус,noun,,троллей,glroot,бус,glroot,,1;0,,
FOREIGN,микробус,noun,,микро,glroot,бус,glroot,,1;0,,
FOREIGN,гидробус,noun,,гидро,glroot,бус,glroot,,1;0,,
FOREIGN,аэробус,noun,,аэро,glroot,бус,glroot,,1;0,,
FOREIGN,автомобиль,noun,,авто,glroot,мобиль,glroot,,1;0,,
FOREIGN,электромобиль,noun,,электро,glroot,мобиль,glroot,,1;0,,
FOREIGN,автокар,noun,,авто,glroot,кар,glroot,,1;0,,
FOREIGN,электрокар,noun,,электро,glroot,кар,glroot,,1;0,,
FOREIGN,троллейкар,noun,,троллей,glroot,кар,glroot,,1;0,,
FOREIGN,библиотека,noun,,библио,glroot,тека,glroot,,1;0,,
FOREIGN,картотека,noun,,карта,noun,тека,glroot,,1;0,,
FOREIGN,фильмотека,noun,,фильм,noun,тека,glroot,,1;0,,
FOREIGN,игротека,noun,,игра,noun,тека,glroot,,1;0,,
FOREIGN,фонотека,noun,,фоно,glroot,тека,glroot,,1;0,,
FOREIGN,изотека,noun,,изо,glroot,тека,glroot,,1;0,,
FOREIGN,винотека,noun,,вино,noun,тека,glroot,,1;0,,
FOREIGN,дискотека,noun,,диск,noun,тека,glroot,,1;0,,
FOREIGN,хлебороб,noun,,хлеб,noun,роб,glroot,,1;0,,
FOREIGN,хлопкороб,noun,,хлопок,noun,роб,glroot,,1;0,,
FOREIGN,землероб,noun,,земля,noun,роб,glroot,,1;0,,
FOREIGN,Узбекистан,noun,,узбек,noun,стан,glroot,,1;0,,
FOREIGN,Таджикистан,noun,,таджик,noun,стан,glroot,,1;0,,
FOREIGN,Киргизстан,noun,,киргиз,noun,стан,glroot,,1;0,,
FOREIGN,Казахстан,noun,,казах,noun,стан,glroot,,1;0,,
FOREIGN,Афганистан,noun,,Афган,prop,стан,glroot,,1;0,,
FOREIGN,Индостан,noun,,Инд,prop,стан,glroot,,1;0,,
FOREIGN,кругорама,noun,,круг,noun,рама,glroot,,1;0,,
FOREIGN,стереорама,noun,,стерео,glroot,рама,glroot,,1;0,,
FOREIGN,вариорама,noun,,варио,glroot,рама,glroot,,1;0,,
FOREIGN,велобол,noun,,вело,glroot,бол,glroot,,1;0,,
FOREIGN,мотобол,noun,,мото,glroot,бол,glroot,,1;0,,
FOREIGN,полимер,noun,,поли,glroot,мер,glroot,,1;0,,
FOREIGN,изомер,noun,,изо,glroot,мер,glroot,,1;0,,
FOREIGN,электролиз,noun,,электро,glroot,лиз,glroot,,1;0,,
FOREIGN,гидролиз,noun,,гидро,glroot,лиз,glroot,,1;0,,
FOREIGN,радиолиз,noun,,радио,glroot,лиз,glroot,,1;0,,
FOREIGN,радиолокация,noun,,радио,glroot,локация,glroot,,1;0,,
FOREIGN,гидролокация,noun,,гидро,glroot,локация,glroot,,1;0,,
FOREIGN,микротрон,noun,,микро,glroot,трон,glroot,,1;0,,
FOREIGN,биотрон,noun,,био,glroot,трон,glroot,,1;0,,
FOREIGN,климатрон,noun,,климат,noun,трон,glroot,,1;0,,
FOREIGN,моногамия,noun,,моно,glroot,гамия,glroot,,1;0,,
FOREIGN,полигамия,noun,,поли,glroot,гамия,glroot,,1;0,,
